Date,Strategy_US,Benchmark_US,Regime_US,Strategy_EU,Benchmark_EU,Regime_EU
2004-03-11,100.0,99.8466412382878,UNKNOWN,100.0,100.0,UNKNOWN
2004-03-12,100.0,101.09067967246467,UNKNOWN,100.0,100.0,UNKNOWN
2004-03-15,100.0,99.64004850744466,UNKNOWN,100.0,100.0,UNKNOWN
2004-03-16,100.0,100.20027160997411,UNKNOWN,100.0,100.0,UNKNOWN
2004-03-17,100.0,101.37756385323198,UNKNOWN,100.0,100.0,UNKNOWN
2004-03-18,100.0,101.24855352051196,UNKNOWN,100.0,100.0,UNKNOWN
2004-03-19,100.0,100.11728212065458,UNKNOWN,100.0,100.0,UNKNOWN
2004-03-22,100.0,98.8200097173468,UNKNOWN,100.0,100.0,UNKNOWN
2004-03-23,100.0,98.68919335009278,UNKNOWN,100.0,100.0,UNKNOWN
2004-03-24,100.0,98.45283408665533,UNKNOWN,100.0,100.0,UNKNOWN
2004-03-25,100.0,100.06404815152368,UNKNOWN,100.0,100.0,UNKNOWN
2004-03-26,100.0,99.96211732440831,UNKNOWN,100.0,100.0,UNKNOWN
2004-03-29,100.0,101.26208776711142,UNKNOWN,100.0,100.0,UNKNOWN
2004-03-30,100.0,101.67075814246267,UNKNOWN,100.0,100.0,UNKNOWN
2004-03-31,99.9,101.59948585280291,UNKNOWN,99.9,100.0,UNKNOWN
2004-04-01,99.9,102.13716656087416,UNKNOWN,99.9,100.0,UNKNOWN
2004-04-02,99.9,103.00682725103485,UNKNOWN,99.9,100.0,UNKNOWN
2004-04-05,99.9,103.79708849613267,UNKNOWN,99.9,100.0,UNKNOWN
2004-04-06,99.9,103.57968158289677,UNKNOWN,99.9,100.0,UNKNOWN
2004-04-07,99.9,102.8913511649143,UNKNOWN,99.9,100.0,UNKNOWN
2004-04-08,99.9,102.78218518725714,UNKNOWN,99.9,100.0,UNKNOWN
2004-04-12,99.9,103.3126417571923,UNKNOWN,99.9,100.0,UNKNOWN
2004-04-13,99.9,101.89087410749957,UNKNOWN,99.9,100.0,UNKNOWN
2004-04-14,99.9,101.77631205105175,UNKNOWN,99.9,100.0,UNKNOWN
2004-04-15,99.9,101.83674813350736,UNKNOWN,99.9,100.0,UNKNOWN
2004-04-16,99.9,102.3572825259111,UNKNOWN,99.9,100.0,UNKNOWN
2004-04-19,99.9,102.46643749116255,UNKNOWN,99.9,100.0,UNKNOWN
2004-04-20,99.9,100.87236974196172,UNKNOWN,99.9,100.0,UNKNOWN
2004-04-21,99.9,101.40823340309326,UNKNOWN,99.9,100.0,UNKNOWN
2004-04-22,99.9,102.83722519092208,UNKNOWN,99.9,100.0,UNKNOWN
2004-04-23,99.9,102.8976612733777,UNKNOWN,99.9,100.0,UNKNOWN
2004-04-26,99.9,102.4402830276363,UNKNOWN,99.9,100.0,UNKNOWN
2004-04-27,99.9,102.6730302220057,UNKNOWN,99.9,100.0,UNKNOWN
2004-04-28,99.9,101.25668067591505,UNKNOWN,99.9,100.0,UNKNOWN
2004-04-29,99.9,100.48805880800839,UNKNOWN,99.9,100.0,UNKNOWN
2004-04-30,99.9,99.89355408654959,UNKNOWN,99.9,100.0,UNKNOWN
2004-05-03,99.9,100.81282566436742,UNKNOWN,99.9,100.0,UNKNOWN
2004-05-04,99.9,100.9986710228807,UNKNOWN,99.9,100.0,UNKNOWN
2004-05-05,99.9,101.17729224325787,UNKNOWN,99.9,100.0,UNKNOWN
2004-05-06,99.9,100.4970779682728,UNKNOWN,99.9,100.0,UNKNOWN
2004-05-07,99.9,99.11770808050684,UNKNOWN,99.9,100.0,UNKNOWN
2004-05-10,99.9,98.07303823903702,UNKNOWN,99.9,100.0,UNKNOWN
2004-05-11,99.9,98.82451379127613,UNKNOWN,99.9,100.0,UNKNOWN
2004-05-12,99.9,98.98961177745952,UNKNOWN,99.9,100.0,UNKNOWN
2004-05-13,99.9,98.91382440146471,UNKNOWN,99.9,100.0,UNKNOWN
2004-05-14,99.9,98.84706719814002,UNKNOWN,99.9,100.0,UNKNOWN
2004-05-17,99.9,97.80059132213619,UNKNOWN,99.9,100.0,UNKNOWN
2004-05-18,99.9,98.46727135052176,UNKNOWN,99.9,100.0,UNKNOWN
2004-05-19,99.9,98.21377678382248,UNKNOWN,99.9,100.0,UNKNOWN
2004-05-20,99.9,98.2597756024116,UNKNOWN,99.9,100.0,UNKNOWN
2004-05-21,99.9,98.65401972630204,UNKNOWN,99.9,100.0,UNKNOWN
2004-05-24,99.9,98.82091273461377,UNKNOWN,99.9,100.0,UNKNOWN
2004-05-25,99.9,100.41228244441925,UNKNOWN,99.9,100.0,UNKNOWN
2004-05-26,99.9,100.58277650939331,UNKNOWN,99.9,100.0,UNKNOWN
2004-05-27,99.9,101.15473883639392,UNKNOWN,99.9,100.0,UNKNOWN
2004-05-28,99.9,101.10061286240169,UNKNOWN,99.9,100.0,UNKNOWN
2004-06-01,99.9,101.14751469825782,UNKNOWN,99.9,100.0,UNKNOWN
2004-06-02,99.9,101.48942787028436,UNKNOWN,99.9,100.0,UNKNOWN
2004-06-03,99.9,100.73614628351125,UNKNOWN,99.9,100.0,UNKNOWN
2004-06-04,99.9,101.26479681891239,UNKNOWN,99.9,100.0,UNKNOWN
2004-06-07,99.9,102.88142898738279,UNKNOWN,99.9,100.0,UNKNOWN
2004-06-08,99.9,103.04020585269711,UNKNOWN,99.9,100.0,UNKNOWN
2004-06-09,99.9,102.06137918487927,UNKNOWN,99.9,100.0,UNKNOWN
2004-06-10,99.9,102.52507855148976,UNKNOWN,99.9,100.0,UNKNOWN
2004-06-14,99.9,101.51649636348333,UNKNOWN,99.9,100.0,UNKNOWN
2004-06-15,99.9,102.12272929700758,UNKNOWN,99.9,100.0,UNKNOWN
2004-06-16,99.9,102.26256482452605,UNKNOWN,99.9,100.0,UNKNOWN
2004-06-17,99.9,102.12634136607564,UNKNOWN,99.9,100.0,UNKNOWN
2004-06-18,99.9,102.39427319664141,UNKNOWN,99.9,100.0,UNKNOWN
2004-06-21,99.9,101.96846751802835,UNKNOWN,99.9,100.0,UNKNOWN
2004-06-22,99.9,102.33924420538219,UNKNOWN,99.9,100.0,UNKNOWN
2004-06-23,99.9,103.20980791280986,UNKNOWN,99.9,100.0,UNKNOWN
2004-06-24,99.9,102.90217635971268,UNKNOWN,99.9,100.0,UNKNOWN
2004-06-25,99.9,102.34105023991621,UNKNOWN,99.9,100.0,UNKNOWN
2004-06-28,99.9,102.24361247432452,UNKNOWN,99.9,100.0,UNKNOWN
2004-06-29,99.9,102.50071911009184,UNKNOWN,99.9,100.0,UNKNOWN
2004-06-30,99.9,102.91931166297452,UNKNOWN,99.9,100.0,UNKNOWN
2004-07-01,99.9,101.84576729377173,UNKNOWN,99.9,100.0,UNKNOWN
2004-07-02,99.9,101.52461250648075,UNKNOWN,99.9,100.0,UNKNOWN
2004-07-06,99.9,100.69734957824683,UNKNOWN,99.9,100.0,UNKNOWN
2004-07-07,99.9,100.88860202795648,UNKNOWN,99.9,100.0,UNKNOWN
2004-07-08,99.9,100.0568350257932,UNKNOWN,99.9,100.0,UNKNOWN
2004-07-09,99.9,100.39063205482235,UNKNOWN,99.9,100.0,UNKNOWN
2004-07-12,99.9,100.5295535526681,UNKNOWN,99.9,100.0,UNKNOWN
2004-07-13,99.9,100.60082584232784,UNKNOWN,99.9,100.0,UNKNOWN
2004-07-14,99.9,100.26973786509974,UNKNOWN,99.9,100.0,UNKNOWN
2004-07-15,99.9,99.8385140828846,UNKNOWN,99.9,100.0,UNKNOWN
2004-07-16,99.9,99.36038846481333,UNKNOWN,99.9,100.0,UNKNOWN
2004-07-19,99.9,99.31618466835252,UNKNOWN,99.9,100.0,UNKNOWN
2004-07-20,99.9,100.01714631566745,UNKNOWN,99.9,100.0,UNKNOWN
2004-07-21,99.9,98.68288324162928,UNKNOWN,99.9,100.0,UNKNOWN
2004-07-22,99.9,98.94991205492803,UNKNOWN,99.9,100.0,UNKNOWN
2004-07-23,99.9,97.99003773731177,UNKNOWN,99.9,100.0,UNKNOWN
2004-07-26,99.9,97.7978822703351,UNKNOWN,99.9,100.0,UNKNOWN
2004-07-27,99.9,98.76858178274982,UNKNOWN,99.9,100.0,UNKNOWN
2004-07-28,99.9,98.82181575188072,UNKNOWN,99.9,100.0,UNKNOWN
2004-07-29,99.9,99.27378690642573,UNKNOWN,99.9,100.0,UNKNOWN
2004-07-30,99.9,99.39015499740759,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-02,99.9,99.83220397442119,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-03,99.9,99.20701869069536,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-04,99.9,99.11139797204338,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-05,99.9,97.49386278630595,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-06,99.9,95.98459056095865,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-09,99.9,96.09735759527815,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-10,99.9,97.34411609366175,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-11,99.9,97.05092180443106,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-12,99.9,95.91783335763397,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-13,99.9,96.05947491968644,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-16,99.9,97.371173574455,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-17,99.9,97.58497943102856,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-18,99.9,98.79926234501681,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-19,99.9,98.44381492639079,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-20,99.9,99.08613551337844,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-23,99.9,98.84527217601163,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-24,99.9,98.89127099460076,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-25,99.9,99.68244626937128,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-26,99.9,99.69417448143673,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-27,99.9,99.93595184847625,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-30,99.9,99.15831082030519,UNKNOWN,99.9,100.0,UNKNOWN
2004-08-31,99.9,99.61749510058061,UNKNOWN,99.9,100.0,UNKNOWN
2004-09-01,99.9,99.76815582289753,UNKNOWN,99.9,100.0,UNKNOWN
2004-09-02,99.9,100.8868070058281,UNKNOWN,99.9,100.0,UNKNOWN
2004-09-03,99.9,100.46460238387738,UNKNOWN,99.9,100.0,UNKNOWN
2004-09-07,99.9,101.15654487092789,UNKNOWN,99.9,100.0,UNKNOWN
2004-09-08,99.9,100.70276768184885,UNKNOWN,99.9,100.0,UNKNOWN
2004-09-09,99.9,100.8931171142915,UNKNOWN,99.9,100.0,UNKNOWN
2004-09-10,99.9,101.39290413436535,UNKNOWN,99.9,100.0,UNKNOWN
2004-09-13,99.9,101.56430121660645,UNKNOWN,99.9,100.0,UNKNOWN
2004-09-14,99.9,101.79073830251247,UNKNOWN,99.9,100.0,UNKNOWN
2004-09-15,99.9,101.0726413519357,UNKNOWN,99.9,100.0,UNKNOWN
2004-09-16,99.9,101.35501044636794,UNKNOWN,99.9,100.0,UNKNOWN
2004-09-17,99.9,101.81059366998102,UNKNOWN,99.9,100.0,UNKNOWN
2004-09-20,99.9,101.23772832571338,UNKNOWN,99.9,100.0,UNKNOWN
2004-09-21,99.9,101.8782538905727,UNKNOWN,99.9,100.0,UNKNOWN
2004-09-22,99.9,100.45829227541398,UNKNOWN,99.9,100.0,UNKNOWN
2004-09-23,99.9,99.98917480520144,UNKNOWN,99.9,100.0,UNKNOWN
2004-09-24,99.9,100.14704865324873,UNKNOWN,99.9,100.0,UNKNOWN
2004-09-27,99.9,99.55254393178991,UNKNOWN,99.9,100.0,UNKNOWN
2004-09-28,99.9,100.14254457931938,UNKNOWN,99.9,100.0,UNKNOWN
2004-09-29,99.9,100.57015629246646,UNKNOWN,99.9,100.0,UNKNOWN
2004-09-30,99.9,100.5503009249979,UNKNOWN,99.9,100.0,UNKNOWN
2004-10-01,99.9,102.0767194660127,UNKNOWN,99.9,100.0,UNKNOWN
2004-10-04,99.9,102.40780744324083,UNKNOWN,99.9,100.0,UNKNOWN
2004-10-05,99.9,102.34555431384551,UNKNOWN,99.9,100.0,UNKNOWN
2004-10-06,99.9,103.0284776406316,UNKNOWN,99.9,100.0,UNKNOWN
2004-10-07,99.9,102.00004008515661,UNKNOWN,99.9,100.0,UNKNOWN
2004-10-08,99.9,101.232321234517,UNKNOWN,99.9,100.0,UNKNOWN
2004-10-11,99.9,101.43530189629209,UNKNOWN,99.9,100.0,UNKNOWN
2004-10-12,99.9,101.20525274131802,UNKNOWN,99.9,100.0,UNKNOWN
2004-10-13,99.9,100.46640841841136,UNKNOWN,99.9,100.0,UNKNOWN
2004-10-14,99.9,99.53179655946002,UNKNOWN,99.9,100.0,UNKNOWN
2004-10-15,99.9,99.97473754133492,UNKNOWN,99.9,100.0,UNKNOWN
2004-10-18,99.9,100.49978702007371,UNKNOWN,99.9,100.0,UNKNOWN
2004-10-19,99.9,99.52637845585795,UNKNOWN,99.9,100.0,UNKNOWN
2004-10-20,99.9,99.56517516112237,UNKNOWN,99.9,100.0,UNKNOWN
2004-10-21,99.9,99.82047576235567,UNKNOWN,99.9,100.0,UNKNOWN
2004-10-22,99.9,98.85067926720795,UNKNOWN,99.9,100.0,UNKNOWN
2004-10-25,99.9,98.76588374335442,UNKNOWN,99.9,100.0,UNKNOWN
2004-10-26,99.9,100.2354562461703,UNKNOWN,99.9,100.0,UNKNOWN
2004-10-27,99.9,101.52641854101468,UNKNOWN,99.9,100.0,UNKNOWN
2004-10-28,99.9,101.71044685258823,UNKNOWN,99.9,100.0,UNKNOWN
2004-10-29,99.9,101.95943734535815,UNKNOWN,99.9,100.0,UNKNOWN
2004-11-01,99.9,101.98740885582411,STAGFLATION,99.9,100.0,UNKNOWN
2004-11-02,99.9,101.99192394215916,STAGFLATION,99.9,100.0,UNKNOWN
2004-11-03,99.9,103.13221450228096,STAGFLATION,99.9,100.0,UNKNOWN
2004-11-04,99.9,104.79846857081424,STAGFLATION,99.9,100.0,UNKNOWN
2004-11-05,99.9,105.20442989436442,STAGFLATION,99.9,100.0,UNKNOWN
2004-11-08,99.9,105.08895380824387,STAGFLATION,99.9,100.0,UNKNOWN
2004-11-09,99.9,105.01587548405011,STAGFLATION,99.9,100.0,UNKNOWN
2004-11-10,99.9,104.9103325878667,STAGFLATION,99.9,100.0,UNKNOWN
2004-11-11,99.9,105.8638857846139,STAGFLATION,99.9,100.0,UNKNOWN
2004-11-12,99.9,106.82827518856524,STAGFLATION,99.9,100.0,UNKNOWN
2004-11-15,99.9,106.79579960416991,REFLATION,99.9,100.0,UNKNOWN
2004-11-16,99.9,106.03980896559575,REFLATION,99.9,100.0,UNKNOWN
2004-11-17,99.9,106.62708954891849,REFLATION,99.9,100.0,UNKNOWN
2004-11-18,99.9,106.77234318003903,REFLATION,99.9,100.0,UNKNOWN
2004-11-19,99.99004004142704,105.58061367291467,REFLATION,99.99004004142704,100.0,UNKNOWN
2004-11-22,100.02800008076362,106.20308990483946,REFLATION,100.02800008076362,100.0,UNKNOWN
2004-11-23,99.98349357132669,106.1760214116405,REFLATION,99.98349357132669,100.0,UNKNOWN
2004-11-24,100.05052144124858,106.6108572629237,REFLATION,100.05052144124858,100.0,UNKNOWN
2004-11-26,100.10382286962601,106.69114871284786,REFLATION,100.10382286962601,100.0,UNKNOWN
2004-11-29,100.12813614273617,106.32307006488936,REFLATION,100.12813614273617,100.0,UNKNOWN
2004-11-30,99.88626304864171,105.89455533447524,REFLATION,100.06638253720868,100.0,UNKNOWN
2004-12-01,99.3277667703142,107.47780890128334,REFLATION,100.12404537816708,100.0,UNKNOWN
2004-12-02,97.95302555432349,107.38398320475969,REFLATION,100.02917237452078,100.0,UNKNOWN
2004-12-03,98.4229818898984,107.4597705807545,REFLATION,100.17381916426775,100.0,UNKNOWN
2004-12-06,98.27753301231779,107.37677007902928,REFLATION,100.07935694002951,100.0,UNKNOWN
2004-12-07,96.9662912305841,106.18774962370597,REFLATION,100.06606378677417,100.0,UNKNOWN
2004-12-08,97.076935472948,106.70558597671436,REFLATION,99.82205381623731,100.0,UNKNOWN
2004-12-09,97.49441131249999,107.28565343430667,REFLATION,99.76988606445717,100.0,UNKNOWN
2004-12-10,97.16453264290281,107.17378941725417,REFLATION,99.69240370394685,100.0,UNKNOWN
2004-12-13,98.26960917833816,108.13727580393851,REFLATION,99.80026639482381,100.0,UNKNOWN
2004-12-14,98.26953334564372,108.56127544801757,REFLATION,99.71844412896128,100.0,UNKNOWN
2004-12-15,98.91199858904811,108.77237225279008,REFLATION,99.81919351963553,100.0,UNKNOWN
2004-12-16,98.27504110144947,108.54593516688406,REFLATION,99.74885006455212,100.0,UNKNOWN
2004-12-17,98.34651597179453,107.73310950251664,REFLATION,99.86531468394857,100.0,UNKNOWN
2004-12-20,98.92095886454453,107.77371224231507,REFLATION,99.89921364310335,100.0,UNKNOWN
2004-12-21,99.5331931402657,108.74801281139213,REFLATION,99.87217756080284,100.0,UNKNOWN
2004-12-22,99.0103757854148,109.11969251601296,REFLATION,99.82700679834879,100.0,UNKNOWN
2004-12-23,99.33569357473512,109.17021743334283,REFLATION,99.88370091793094,100.0,UNKNOWN
2004-12-27,98.69299307288573,108.70020795826898,REFLATION,99.93108173006017,100.0,UNKNOWN
2004-12-28,99.06849422642631,109.47784898644004,REFLATION,99.90636842049065,100.0,UNKNOWN
2004-12-29,99.1855153871284,109.46972183103694,REFLATION,99.74650041999682,100.0,UNKNOWN
2004-12-30,98.94185226768543,109.47875200370704,REFLATION,99.78533940990077,100.0,UNKNOWN
2004-12-31,98.96976823957863,109.33170335045818,REFLATION,99.77850888537462,100.0,UNKNOWN
2005-01-03,97.20936245540331,108.44399332736296,REFLATION,99.60082140481228,100.0,UNKNOWN
2005-01-04,96.49333852955452,107.1783045035892,REFLATION,99.5359954910197,100.0,UNKNOWN
2005-01-05,95.96721739035614,106.78947848330083,REFLATION,99.51969256932001,100.0,UNKNOWN
2005-01-06,96.62123731114448,107.1638672397227,REFLATION,99.39841319674974,100.0,UNKNOWN
2005-01-07,96.31935807312392,107.01049746560479,REFLATION,99.3253084672635,100.0,UNKNOWN
2005-01-10,96.72011817189154,107.37677007902924,REFLATION,99.35142186237563,100.0,UNKNOWN
2005-01-11,96.55812112858302,106.72181826270912,REFLATION,99.41299803032882,100.0,UNKNOWN
2005-01-12,97.43158421949198,107.14672092405517,REFLATION,99.50485069414282,100.0,UNKNOWN
2005-01-13,97.56546980312714,106.22203124263525,REFLATION,99.50485069414282,100.0,UNKNOWN
2005-01-14,98.06056187868869,106.85984775569355,REFLATION,99.43944872764885,100.0,UNKNOWN
2005-01-18,98.50985632326166,107.89369240236493,REFLATION,99.43944872764885,100.0,UNKNOWN
2005-01-19,98.18741661858114,106.86976993322499,REFLATION,99.42535018434548,100.0,UNKNOWN
2005-01-20,97.68152867528916,106.03800293106171,REFLATION,99.42299787327313,100.0,UNKNOWN
2005-01-21,97.76186238836002,105.35778865607665,REFLATION,99.53830541371362,100.0,UNKNOWN
2005-01-24,97.70831452025756,104.98610895145582,REFLATION,99.54529190772023,100.0,UNKNOWN
2005-01-25,97.87150027068996,105.4065075388725,REFLATION,99.421937026656,100.0,UNKNOWN
2005-01-26,98.36647490723286,105.9171087413391,REFLATION,99.52785456091861,100.0,UNKNOWN
2005-01-27,98.80474720485743,105.9604205329386,REFLATION,99.51153476782915,100.0,UNKNOWN
2005-01-28,98.36675628495644,105.67263333490426,REFLATION,99.5278786843937,100.0,UNKNOWN
2005-01-31,99.00482229962343,106.56665346646285,REFLATION,99.41830303128589,100.0,UNKNOWN
2005-02-01,99.80677548046741,107.30099371544013,REFLATION,99.39004516989476,100.0,UNKNOWN
2005-02-02,100.59783046330996,107.64199285779397,REFLATION,99.40421034665913,100.0,UNKNOWN
2005-02-03,100.50372223261212,107.3442944946339,REFLATION,99.29103678016138,100.0,UNKNOWN
2005-02-04,100.89006478577613,108.52970288088919,REFLATION,99.24101032462514,100.0,UNKNOWN
2005-02-07,100.59035731035407,108.41151774296762,REFLATION,99.19314855178801,100.0,UNKNOWN
2005-02-08,100.84932884069536,108.46384869483153,REFLATION,99.19074452132051,100.0,UNKNOWN
2005-02-09,100.41815679297005,107.53374090980954,REFLATION,99.20276546202328,100.0,UNKNOWN
2005-02-10,101.88030501912631,107.98661508162158,REFLATION,99.3084277208419,100.0,UNKNOWN
2005-02-11,102.55170605708162,108.73448957719832,REFLATION,99.38692344057134,100.0,UNKNOWN
2005-02-14,102.7398143214457,108.81026594078742,REFLATION,99.49793008072194,100.0,UNKNOWN
2005-02-15,102.97819454217262,109.1693144160758,REFLATION,99.50494581762675,100.0,UNKNOWN
2005-02-16,104.35818832336732,109.18915877113868,REFLATION,99.49092413340514,100.0,UNKNOWN
2005-02-17,103.80308859240603,108.32401316731305,REFLATION,99.54006101665168,100.0,UNKNOWN
2005-02-18,104.94966424399254,108.39978953090217,REFLATION,99.5447201479587,100.0,UNKNOWN
2005-02-22,104.45517334002082,106.82737217129824,REFLATION,99.7356596570644,100.0,UNKNOWN
2005-02-23,105.32729793131371,107.4263919790921,REFLATION,99.70132295465935,100.0,UNKNOWN
2005-02-24,106.35670850495009,108.27439126725018,REFLATION,99.68065792857193,100.0,UNKNOWN
2005-02-25,107.78581866611572,109.28208145039528,REFLATION,99.71976600291079,100.0,UNKNOWN
2005-02-28,107.23399259144144,108.58111980308036,REFLATION,99.72664294831736,100.0,UNKNOWN
2005-03-01,106.44659634467362,109.19547989200773,REFLATION,99.65562292371898,100.0,UNKNOWN
2005-03-02,106.93233645593762,109.16570234700774,REFLATION,99.6625399689604,100.0,UNKNOWN
2005-03-03,107.47042553915213,109.2008869832041,REFLATION,99.59801883709234,100.0,UNKNOWN
2005-03-04,108.9778767852147,110.25187794554299,REFLATION,99.69305065316333,100.0,UNKNOWN
2005-03-07,108.40772741930671,110.53966514357731,REFLATION,99.71373389325049,100.0,UNKNOWN
2005-03-08,108.4296463986848,110.00920857364216,REFLATION,99.84218902545761,100.0,UNKNOWN
2005-03-09,107.41462011969479,108.88875135617755,REFLATION,99.83992181143051,100.0,UNKNOWN
2005-03-10,106.30633233166736,109.09082900068566,REFLATION,99.88074692775922,100.0,UNKNOWN
2005-03-11,106.85185883820205,108.26356607245174,REFLATION,99.93272096774808,100.0,UNKNOWN
2005-03-14,107.02510386411996,108.87250805777707,REFLATION,99.84275193646795,100.0,UNKNOWN
2005-03-15,106.35808122757209,108.05337228494625,REFLATION,99.84955534694411,100.0,UNKNOWN
2005-03-16,105.92887475736585,107.18009952571752,REFLATION,99.90621078965563,100.0,UNKNOWN
2005-03-17,106.81006103216993,107.37315800996119,REFLATION,99.79572961281302,100.0,UNKNOWN
2005-03-18,107.29819801606939,107.322644105037,REFLATION,99.81167135326557,100.0,UNKNOWN
2005-03-21,106.59817807545063,106.79309055236885,REFLATION,99.62974093165981,100.0,UNKNOWN
2005-03-22,105.93563950350811,105.70420590203256,REFLATION,99.52800746906044,100.0,UNKNOWN
2005-03-23,104.86836744931534,105.77818724349335,REFLATION,99.47433390515,100.0,UNKNOWN
2005-03-24,104.83400666179428,105.67805143850633,REFLATION,99.4672992311346,100.0,UNKNOWN
2005-03-28,104.75691307113625,105.93606109154065,REFLATION,99.50249679394317,100.0,UNKNOWN
2005-03-29,103.5224298361371,105.13135157017064,REFLATION,99.50717496846521,100.0,UNKNOWN
